0.0,0.0,10.0
0.0,3.000087933257214,13.416604491551047
0.0,6.000073415972108,18.973782043800213
0.0,9.000065627867427,23.237984804213603
0.0,12.00006300303575,26.83288617115462
0.0,15.000056051780403,30.000056053320392
0.0,18.0000338909391,32.86338438986815
0.0,20.99998762431456,35.49646824076997
0.0,23.999908321063735,37.94725944519
0.0,26.999781113406186,40.249060448974774
0.0,29.99957761979228,42.426108207652696
0.0,32.999247182167224,44.49668338244248
0.0,35.99870509500961,46.47496431986831
0.0,38.99781018747585,48.37218848350928
0.0,41.99635778913337,50.0
0.0,44.99389333688821,50.0
0.0,47.99005893971639,50.0
0.0,50.983424910886086,49.429702323403006
0.0,53.97287210350257,47.5807523028842
0.0,56.955469991286286,45.66147566598386
0.0,59.92680108941826,43.66561293739247
0.0,62.879852094170694,41.58713568951324
0.0,65.8029004606121,39.42172058051448
0.0,68.6766331266375,37.169242623791135
0.0,71.46945975998914,34.83846613688131
0.0,74.12961847162806,32.45556556129185
0.0,76.57217552336974,30.07717850634976
0.0,78.65776739711808,27.79893394238858
0.0,81.65776739711808,24.30474757356832
0.0,84.65776739711808,20.59095646380709
0.0,85.65776739711808,16.3018279154325
0.0,88.65776739711808,11.020326542720639
0.0,90.65776739711808,0
