0.0,0.0,0.0,-0.0135
0.0,-0.012433743688320861,0.7638995231310369,-0.0480
0.0,0.012433743688320861,2.379369581214032,-0.0813
0.0,0.062168718441604306,3.996428240272078,-0.1143
-0.00016275719517146268,0.13677100303090048,6.10329702736021,-0.1489
-0.0005696484885180897,0.2113723555342051,6.363272671813071,-0.1839
-0.001057916975370187,0.28597321980353957,5.482981996926547,-0.2275
-0.0020344485264344875,0.39787265204868255,7.151192039635262,-0.2966
-0.00531664247013321,0.6713953212054375,6.91694294887845,-0.4009
-0.007256120709591545,0.8330223529798836,7.469894333875102,-0.5165
-0.012626983526553089,1.2806049025091188,7.724644314361473,-0.6391
-0.017251893174492196,1.6660232090481826,8.131088960224982,-0.7065
-0.020683277751995403,1.9519787268029718,7.930420262473709,-0.7889
-0.02262275599145374,2.113605758577418,9.105730309076083,-0.8158
-0.024413043597107588,2.26279994175383,11.76309116630583,-0.8427
-0.026203331202761436,2.4119941249302417,11.640700212096556,-0.8699
-0.028481845173441312,2.561181650539701,13.438709313796732,-0.8993
-0.030421304950310913,2.6979390793350095,11.639960932654148,-0.9289
-0.03271339377752044,2.8595614951840105,12.51436636184486,-0.9562
-0.035005482604729965,3.0211839110330114,13.718502773620571,-0.9832
-0.037121256906769526,3.170373833355166,12.55958732137033,-1.0105
-0.038748797871978526,3.3195698806680696,12.56888842961833,-1.0399
-0.04051196725095494,3.4811989319237155,14.735463293209946,-1.0667
-0.042003879802396525,3.6179619752938774,11.790139357343007,-1.0936
-0.04376704918137294,3.7795910265495234,13.748789180176544,-1.1204
-0.04482496423621915,3.941226232466415,13.453870480143097,-1.1499
-0.04570656203847018,4.102862496223575,13.455055462726211,-1.1793
-0.04652034462516343,4.2520652012301845,12.56454918804967,-1.2087
-0.04722562412579575,4.413702330494735,13.513985847167394,-1.2380
-0.047930903626428066,4.575339459759286,12.767458663246913,-1.2649
-0.04863618312706038,4.736976589023837,13.715830974273647,-1.2918
-0.04939571489697211,4.91104734361643,15.735133388328059,-1.3186
-0.049856860283291254,5.122420483286103,17.954801649403223,-1.3480
-0.05034513186880564,5.346227337053991,17.927838674229044,-1.3774
