0.0,0.0,0.0,0.01598381996154785,(9.576593026650885e-05, 5.999999999235739),0,2,-1.0121935504477614e-05,[9.998704392255426, 10.001295607744574] 
0.0,0.012622470483173276,0.6006374257348611,0.06058621406555176,(9.576593026650885e-05, 5.999999999235739),0,2,-1.0121935504477614e-05,[9.998704392255426, 10.001295607744574] 
7.704144639422026e-05,0.1388471518037201,6.062625833240414,0.10482501983642578,(9.578066395643736e-05, 6.0126224697186785),0,2,-1.0121116966148528e-05,[9.998704497028333, 10.001295502971669] 
-0.0002773482665761897,0.2650713591404643,5.973750461033927,0.14966845512390137,(9.592800082913932e-05, 6.138847151773994),0,2,0.00018905751290378473,[10.024199361651684, 9.975800638348316] 
-0.0006072458611554856,0.4165406456832242,7.365977858339049,0.19326281547546387,(9.607533713419249e-05, 6.265071347520032),0,2,-0.0009305664492665738,[9.880887494493878, 10.11911250550612] 
-0.000807624366529259,0.5680101589413389,7.221818870396926,0.23778271675109863,(9.62521409594175e-05, 6.416540604440771),0,2,-0.0007023518478929702,[9.9100989634697, 10.0899010365303] 
-0.0011605440172262555,0.7194793935928541,7.31291693196045,0.2818922996520996,(9.642894505249394e-05, 6.568010090831973),0,2,-0.0004061822591927554,[9.948008670823327, 10.051991329176673] 
-0.0015845664076270792,0.8835709620254599,7.9022052421831255,0.3258178234100342,(9.660574877749578e-05, 6.719479261890725),0,2,-0.0007222572391301651,[9.907551073391339, 10.092448926608661] 
-0.002010735600995107,1.0476625248965556,7.81306767395651,0.3703877925872803,(9.679728598583425e-05, 6.883570726443467),0,2,-0.0007833837266926609,[9.89972688298334, 10.10027311701666] 
-0.0026429141442010024,1.224375980879996,8.631462857202404,0.41388654708862305,(9.698882315179166e-05, 7.047662154688024),0,2,-0.0007640580561275282,[9.902200568815676, 10.097799431184324] 
-0.0030912420632831935,1.3884674847055662,7.846116561611071,0.45823097229003906,(9.719509319267556e-05, 7.224375355196743),0,2,-0.001055681000082442,[9.864872831989448, 10.135127168010554] 
-0.003728605395408349,1.5651809220647683,8.504105099856762,0.5023179054260254,(9.738663018819543e-05, 7.388466637426094),0,2,-0.0007490207889916567,[9.904125339009068, 10.095874660990932] 
-0.004259256220809477,1.741894712089835,8.520390052755324,0.546370267868042,(9.759290007050379e-05, 7.565179702081862),1,2,-0.0010051229824902808,[12.485999707902065, 12.811466131115628] 
-0.005431266710613687,2.0195865894703675,8.342494742534171,0.6306188106536865,(9.77991703769446e-05, 7.741893130095319),1,2,-0.000774340885894525,[12.52336420201335, 12.774101637004344] 
-0.008927327147671322,2.5244733048027768,14.547043820840834,0.6989469528198242,(9.812330754105654e-05, 8.019584041623661),1,2,-0.0011150910973752562,[12.46819545427209, 12.829270384745604] 
-0.011247426865986282,2.7895350311643377,11.469219484263142,0.7391066551208496,(9.87126360590503e-05, 8.524466515682754),1,2,-0.0018220978870387363,[12.35372838157151, 12.943737457446183] 
